meter_id,dwelling_type,num_occupants,num_bedrooms,heating_fuel,hot_water_fuel,boiler_age,loft_insulation,wall_insulation,heating_temperature,efficient_lighting_percentage,dishwasher,freezer,fridge_freezer,refrigerator,tumble_dryer,washing_machine,game_console,laptop,pc,router,set_top_box,tablet,tv
0x68dd478775c92e1b317da30e7600bf5522b5047d,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x2e12b506c910341fea7e0f4449f86c4469df3338,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x8d18b8af851f9f922256a637e769b80dd794e56e,terraced_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x43436b603b7e04d8a1650cbff6c63094787a43f9,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x86d58a28cf0924a71c7e6c8d34bfbd76207a15d7,,,,,,,,,,,,,,,,,,,,,,,
0x55fb5497e79bb07d6a3f3a6ff192c6fe5b13a012,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xb82df13524a82ecca89bca3de3d96b307f96fead,,,4.0,,,,,,,,,,,,,,,,,,,,
0x2c041d788a6553be6d527d174bc085a042a161e8,semi_detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x702d2e9660c287f58205f92e4b01ef7a473522e4,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xf65842b7c9aa5dbbcdf7c2382478cc5f5349ee36,,,,,,,,,,,,,,,,,,,,,,,
0x1759b0f13e8489829f6deb3e64e3d5a69df78e25,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xaff040460d1bdca81df2077402ad371ab7e2ec36,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xb54347293bccb9327fc54793a8453f853a0abd16,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x067ae210f71a5fe0e54032b3506fc4b37e44e622,flat,2.0,1.0,elec,elec,new,n,y_cavity,18_to_20,25_to_50,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
0x2320f0f9c9ef1df92035b2cd14714bdebc7d2f11,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x3ff86927c0bbf5fec73f88a407e3a86ad7b4519a,terraced_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x7f98f22d6f20357145e9c87f3235ee94e576fc2a,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x24176a83bd33e3ac97e28cf98a2e375648542b69,,,,,,,,,,,,,,,,,,,,,,,
0x75b12cce8c2044422f1f5268c492e29e20a5ee3b,terraced_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x9c2767010767f6e76099868901c144906d72075a,terraced_house,3.0,3.0,elec,elec,old,n,n,18_to_20,75_to_100,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0
0x733dd007def1622835fcd374d890aa9a0c22270b,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xfdaf9f857621ec06f2cf801f42a020a322835090,,,,,,,,,,,,,,,,,,,,,,,
0x92b12b97da2c4b803c7493ae94b67b12db3dc383,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x6ce014938e7b275641cf9984a75c52b3f069b0ce,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x4cfb2caec4339a3377d2915f1866d7a1bc9afa0d,,,,,,,,,,,,,,,,,,,,,,,
0x4b7cc27b8a5871728062e7a008b908e244427d27,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x90c7c7e57488d8fc8686aea0f843d8dac18eedf2,,,,,,,,,,,,,,,,,,,,,,,
0x4213e2db20654c54ab635dbd49cfb2d5f5b72016,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x9e1fb5bce1952ee7f7d918c047b646f8b264ffc4,terraced_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x3f692f19cb92171925f766cbc330b025d0003b2b,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xc02eec1d181ec74c585ed97f4739e3a429002ecf,,,,,,,,,,,,,,,,,,,,,,,
0xdfabceae612df2e4897c41cc43c38099fb915495,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x3d627cb2b58aa9e0ba58d284274fb0589776b1b5,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xae44c9322bce31f34b825dd45a8bbd9686d49f77,bungalow,,2.0,,,,,,,,,,,,,,,,,,,,
0xafd026110be42effcc47d65773760d79eefba621,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x6614a61c30a65246fb3d67090b64a46c448177af,terraced_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x54d5a1411d6a2d3063302b62e3cbd535fc960ca9,,,3.0,,,,,,,,,,,,,,,,,,,,
0x183c1783b2b8cd8ba37a10237a479e92ff97b895,,,4.0,,,,,,,,,,,,,,,,,,,,
0xe309fadfaa6a5328104ed8d35e838e0c4feecfc3,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x75674900251c688b097c1c9f9f13ba36d6837381,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xabf2f175cee18be04fa1f3495ac6b9529d60357c,bungalow,,4.0,,,,,,,,,,,,,,,,,,,,
0x60327e7dddb840ceb9ceadef3cf26dcb9b73ebf5,,,,,,,,,,,,,,,,,,,,,,,
0x78613c10a68c8bd2ba7dc30b12ac5de3b47ff427,,,,,,,,,,,,,,,,,,,,,,,
0x74e2dc61322f3925bb41806d3ed1317486203245,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xada98dcb8fc665e38f40bd131d207bf42e905df2,semi_detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0xb9661da16b172f29388ad962523d41b79194dfce,,,,,,,,,,,,,,,,,,,,,,,
0xb172ad3bc29ad13b51259625a81af0ca9ed03972,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xfce8991995565ada4ceebd7a475e2318ae75c094,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0xa14e0c75f77574d9b68d65a5c9a29683f29f49ec,bungalow,,2.0,,,,,,,,,,,,,,,,,,,,
0xb4579cd82c01706183372b8964f5886f8ab74189,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x03779dce72acad6a0896aa0ee104767285d6bdb5,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xdaaa7ff89654c1b4cf2cfc48f7e82f2789228b91,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xfdbac51c2e1df181f5118982dbabc3bbe50aa645,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xacb99b88e001e8882a0ed074893d42e465d3f2b8,detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0xf4e239b75bf1ba05f94755c9360a564bb8ec6919,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xe0e3e04f5c148ddaaf30c348f8b0286dc4dcbfd9,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0xb7fae3354c986bfc81dbccd3a9f6e02f211c5e4d,,,,,,,,,,,,,,,,,,,,,,,
0xf8494d4b869e7c36f71b6f6221078729c9058049,detached_house,,5.0,,,,,,,,,,,,,,,,,,,,
0x0e289180acf0a4baee9241379d511d7617bcd600,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x27720d6dfd53a3c6a3d0a0be1469db20012d9af9,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x111e325ee61ecc2b6b4e6c34b1c5dc4c39a36907,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x5e53fc7fa2f73dadb6e37348f5ff7e8bc57dc925,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x5cfbd95293c0918fc2cfdd965e1862c7957aa782,,,,,,,,,,,,,,,,,,,,,,,
0xc7c65ac6848c86a614213843fd307b2149661617,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x9ab65ec64bba672d385fa82731ffe7e9a771dcd1,,,4.0,,,,,,,,,,,,,,,,,,,,
0x899d4cbf9e4f902a2ab99d9a5839c696981dbfbb,,,3.0,,,,,,,,,,,,,,,,,,,,
0x4ff0fdcf99b1898217d31b3bea454158b6f0a601,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x82229258b7fe630562bbafad22f0f1edf69cbab1,,,3.0,,,,,,,,,,,,,,,,,,,,
0xcf7119456ee94da98083f660779c9fdc986b65f4,,,3.0,,,,,,,,,,,,,,,,,,,,
0xaf125cad517e9edb1f844f1c414376cca01d7f45,,,3.0,,,,,,,,,,,,,,,,,,,,
0x11623e686cd05f6e4f692582d074ec4d3ca54fe4,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xf90d4fd519867ab6c41a6296b21b0006a658a37a,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xca327dff35631d8cc4bc987e80655adc1b45e4da,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x09000b3bdbe964e44dccab42348acd867b4bba11,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xbf608e036048794981ae9ecdb4f3208d031c74c5,detached_house,,5.0,,,,,,,,,,,,,,,,,,,,
0xc4f434b4835b474bad4662a6e5a17eb5378160c3,semi_detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x73add5f3daf28addda0f2680bc7b28d0f8c8a8e4,,,,,,,,,,,,,,,,,,,,,,,
0x90af67ef4112bf6f27e3665bf8807b6234f92c16,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xeee2b22013c35871c0b5b3e41cd2b33c3ff91353,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xd0a1c346fd4ff45ec6e9abe33b237f792889b57c,,,3.0,,,,,,,,,,,,,,,,,,,,
0x3a1b35b96a6b88a738ce013979de68ae9a74cc6e,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xe08f7369359033d0af20061a4c86a98941607224,bungalow,,2.0,,,,,,,,,,,,,,,,,,,,
0x123e73106694e571ae2beb4d723e94626a4c5128,,,3.0,,,,,,,,,,,,,,,,,,,,
0xf0d1324d53dbf20387a51523fa91cf9a13e68ada,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x448d3b68af65e90ff694005fac64ef1114ed1bdc,,,3.0,,,,,,,,,,,,,,,,,,,,
0x6ecea17d21c40b03b62cd2654480715be2df167e,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x7bb1f44ce0064d2b2eb4d24d494216bc17ba8c10,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x7d9cb71a26a0a5b6d9723e989a6f7ae06a382180,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x66fbcad353e40dd161f4df4e0abae3343435b99e,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x11309288430d98d4eee0e971e03864f45125965a,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x9c3b1fee2d577c4bd06b2a45b278bbbed3821cf8,semi_detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x8e26793a52a6295edf56a5e3155dd41b9434584e,flat,,3.0,,,,,,,,,,,,,,,,,,,,
0x49d536737663830eb744f5d97bd14bba67e21fda,detached_house,,5.0,,,,,,,,,,,,,,,,,,,,
0x06aba999162dcb27c829e6c0af3cbd5fafca2573,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x0f358cbe4fdfe75c2bbf6fbebb6592c777ab6e5b,,,3.0,,,,,,,,,,,,,,,,,,,,
0x2f6866be719941364917e6868d49afe225c352bc,semi_detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x61612dff4a62db34d5ccb5ae30e9dc01652d3f2a,bungalow,,4.0,,,,,,,,,,,,,,,,,,,,
0x3154acb9d95d9a8842c997b0ce1dc3ba684716b2,bungalow,,2.0,,,,,,,,,,,,,,,,,,,,
0xf044f491d9067bf9c3295757b39921288ca6ba22,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0xf16eef51adde5b5c2319aa1fcc875ade284848bd,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xa1959aa7b55a6d459969a7d98fe8234c3db0019a,bungalow,,4.0,,,,,,,,,,,,,,,,,,,,
0xc9dfded7c04d87b5cc67c2b2ca8c1553fffb7b2c,,,3.0,,,,,,,,,,,,,,,,,,,,
0x91a9f34fad62156b28c8fd7c7f0c596399ecd744,,,3.0,,,,,,,,,,,,,,,,,,,,
0x246271da8f2f9984324605a12cf82656d5ddf778,semi_detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x74c76ebc2abc5e5cd0b2b85f5a028e025dc6a41e,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xe7075707b0d15a817f5c044835bf03ddd04b8183,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xb6386478fc369078a4dcb5fb02d4b71eb48578d0,,,3.0,,,,,,,,,,,,,,,,,,,,
0x1bfe05230c4c7775e6c238e849d77ec309474783,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xd4fbdfb7e32e25bd35f7ba690abbcad4c51e35f8,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xa8f37782d42852411c2f40d0a37e43574930c9c6,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x2d6997c48d0b7f8418b2453e31ed4b26549e02d6,bungalow,,2.0,,,,,,,,,,,,,,,,,,,,
0x4a5a485dda472ce6c056cc801a1170a3666c8cb2,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x1e448694ae648becb4ad53969c35bf848fff9e9a,flat,,3.0,,,,,,,,,,,,,,,,,,,,
0x350dd4f49e81a7029e50362737cbd16f712bbc8a,semi_detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0xa9b6d6e8f6e33d727c4238dea3a0c804279a7744,,,,,,,,,,,,,,,,,,,,,,,
0x26dfb391efeaeaa829d3fc0f2f678e6a0db68a98,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x6f66a9fde7b754177b256e6e4088427842b7a637,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x2003ffa821f0150c5bdacde2a3b1ac3851f11935,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xd596366aeded113d0d4cc097851f0286d17268cc,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xa762df5932efa8a466f4c74f0545f2a3d26cc042,terraced_house,,3.0,,,,,,,,,,,,,0.0,,,,,,,
0x300e077ae72c15e142523c64bbf26fb5e3d133d1,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xf328ba72c028edaf627b028cadc359f1a2d81fa0,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x6f223c8901ecdf941f93858e2217d8691a22fa7b,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x320b5a5a47374ecdac530d4c3ce2e4cff8424312,bungalow,,1.0,,,,,,,,,,,,,,,,,,,,
0x67fe43317f76b5b0d58d424c97e6c97504dccedf,detached_house,,5.0,,,,,,,,,,,,,,,,,,,,
0x694fc256626fe77dc3ec07e3491eda3e4ffbc24b,,,,,,,,,,,,,,,,,,,,,,,
0x65386355ee5ba1420ded59cedb84704e401e26ae,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xb749840bb5e5010245e021313c2b9122120467cf,semi_detached_house,,5.0,,,,,,,,,,,,,,,,,,,,
0x0380999fe8f2eee8d4a128e0ca600f2b72aeb18d,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x57ff3ad37adf67c10db3024edeb8f083e77ed471,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xb95bbe049849d79cdaf15552bc4fa52b344026af,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x72d3dd4fc9af94cdee678227e90f1403b4986ea8,detached_house,,5.0,,,,,,,,,,,,,,,,,,,,
0xa5121e433198917070cb5a64c5778a6d9e6d3950,bungalow,,2.0,,,,,,,,,,,,,,,,,,,,
0xd77f9720493c044e5ab73f3dd2074c6dcaa6452c,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0xee2c5ace1dc8de57a3e3df6049614f6a39aaea72,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x0fe53fa0938f7c7b706f747e1c4fa0dbd650f3b9,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xb55cb0eb1454bd4cbac559f1008fcdf24312334e,,,,,,,,,,,,,,,,,,,,,,,
0x7a78fab2d466ee40de459a6a707ffada3cbc152b,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xe8bc864c42ae5bb6c11a6337e9e875d1e4158e1e,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x82e7696d52dd3a77f44d9fe808ef98b614a98e05,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x2b71da8ef0831e06a00f92ab3e4c178b47963006,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xd024606242f8beffc680b1cac51625ccfd606cc8,detached_house,2.0,4.0,gas,gas,old,y,y_cavity,below_18,75_to_100,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0
0x3e9d510e31e937ca13e199d4edc8711b80d9f72d,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xa12955cd20adadbb08caa3c044c3c2ad561d7517,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x85e64efeb35abbaafbcbef4b0e7907abb1057ca4,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xd84e2169ff2a9789b08e8abc3e43f11189ef3e44,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xee37c740f350fb0d7de08f05cf7020cfb4855795,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x11667f1a23935ac1561cf3c3b0bfe7d6c8316199,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x46fbd8c4968dd5c0b7444a86ad4067efb70126bf,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x91d5fee8dfd90eb233fd6cd2ee806b34265c1dcf,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xb93a189dba58b2918d6f56eab21b06d223247f4e,,,3.0,,,,,,,,,,,,,,,,,,,,
0xcb46899f3bae1375d439ee53ff0925f68a4ac7f9,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x87704a526ac610cbe53dc3147ba9dfa4132cff13,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x7cc8143a8b65d2422f96839008b40404914b16fe,semi_detached_house,2.0,3.0,gas,gas,new,y,n,18_to_20,50_to_75,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0
0x2467b5569ad2414712ef4a9efc84b00557c8edd7,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x0f08279ee8b7a0f4f8b8feeba078cc79bbde8fae,,,3.0,,,,,,,,,,,,,,,,,,,,
0xfde7c5ce5b170cf412777bec3ed7c29dbd1ddfea,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xd1ae1c71c41cf24e680ebfb49023b55c41ac5543,semi_detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x771166c050e6923c6a833a364bc3aed356d8a858,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xd1663c6e42201a1d51dfa57c3ca827d09daba817,,,,,,,,,,,,,,,,,,,,,,,
0x147a458f80236642de5f101d3bcc04109cdedf57,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x6b6b2089a9a5346c13c8b66dd04adc985fdf1909,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x1e5598a4c3f12592a860af264419fdc16620f15f,semi_detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x35b294423a192b42f1d11ae2ba5bb7ffd7ec5a59,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x59b73c82e3cb9c8f76527478632365c5276fcbb8,terraced_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x724d6b46d367aef0cc7fa2d3b6cd3162205ef869,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x2d619210b2deb7415f933a31eedb72e0c26c354b,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x99287506ba89b6c901fe0fca6eaabfa7ceeed238,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x6c23975494a13e595f1163d23f4b8fa7c0120cba,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xe176ded437f6b02057686545fb6232706665be44,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xad7d39312dc23f26b760a8cecbb62c4165e45f5d,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xb5c430ec882640cd31b7642f94988cab3b106239,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x56b98467e9f3059bd5bb0da8dafb446ca4cad937,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x97e9f5b96d86b0417c031353f8e11d360a2c45c4,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x50626a5d00faaca917d563ad75646ce6860700b4,semi_detached_house,4.0,3.0,gas,gas,old,n,n,not_sure,25_to_50,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0
0xe23e0ab30313e557d3372a36c771bb8786256985,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x7beebd5afdd141242071f0359a64f87306d1d7f4,semi_detached_house,,2.0,,,,,,,,,,,,,,,,,,,,
0xbf120948628045b57efae63f116c88eb5c18b89d,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xb3c2bcce1af2f3542aabd76fbcb03539c395a614,,,3.0,,,,,,,,,,,,,,,,,,,,
0xaafdf5b2b65aae82088d0caa438e7a37740b4061,,,3.0,,,,,,,,,,,,,,,,,,,,
0xee372e7ace05da4a46ac3552601c8d540d19b20b,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x8171516fa7ee9004e4c9f3de70b533a82329f5ea,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xbfadd08c75b6e0da37a94441443f9beb0762d273,,,,,,,,,,,,,,,,,,,,,,,
0xcfd14c6fc5315b87035080b68ab48ac7d7002169,terraced_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x1ce0df88068f40866a2ed4fde03fbc02cb3b5a95,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x5339c75fe5733e4c0298fb7b7cc879e34ce30348,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x6b31fad2ac1c17c8f62737d1757c5cce11f7ffb2,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x288b7083f10e021cde96f3d880595d8881eae042,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x3066697bc3305cb52ef21fb415d905f95f089f4d,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xa4a489cddc681bcf952fe307c33263a4adb4f844,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xaa0d807b0b4cb4542c61e332597fc37a8daf3425,,,,,,,,,,,,,,,,,,,,,,,
0x3813ae74a1811030b2cd72f1e9db19b23ef48618,semi_detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xe37b4539f0c0264fd76ba57e2a82f59154b0a2b9,bungalow,,4.0,,,,,,,,,,,,,,,,,,,,
0x8cb783788d3f15df45d9f005936fc86cfd97c099,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x651d7d1b75d5d8aad0d6b85a21420845f397fd80,,,3.0,,,,,,,,,,,,,,,,,,,,
0x8f8cfed1576f9ff919eef8a8aed16b72f0a9f96c,bungalow,1.0,2.0,gas,gas,old,y,y_cavity,18_to_20,75_to_100,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
0x7335612cacfcd42ff1454c6089bedbac861cf0ed,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x9bac4a52af8caa0fd0c0b41a528a241a3a13307a,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x8bc40da0d1701522dbcea1a9b145677285af4a1b,semi_detached_house,2.0,3.0,gas,gas,old,y,y_cavity,above_20,75_to_100,0.0,1.0,0.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0xbbba2cc1164c408189042310a84dcc8c5d611ce5,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x837b91fdb53e2c49239b15ce1571e33cbe5133ce,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0xde35b64501b46bd981eddd6e20577ddecafed1fa,detached_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x76bbcd7c1165759e3f9d190f94db60523908ddef,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x88a4939163bb2d3b8562e6634f6a0d62dfad1e64,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xb62d5a42e84ef75d605e67f071b6866cabfdede6,terraced_house,,2.0,,,,,,,,,,,,,,,,,,,,
0xdf58b0d45f8eb090f1512321ff392017679e669d,bungalow,,3.0,,,,,,,,,,,,,,,,,,,,
0x5b6a2411220e36c0915e9ef6893320daa4fe1b95,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x4e8f8b0d6dc39acbc1504310889d5d1cf549dd5d,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x64225eda5d3680ea49e1fda021c0d6b98616324d,detached_house,3.0,5.0,gas,gas,new,y,y_internal,18_to_20,50_to_75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0
0xef7ab872db5864d8244cc5b00aa86027cfa8e16e,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x4edb94854c61e2d2eccdcc5912d9eed357f7c03b,,,3.0,,,,,,,,,,,,,,,,,,,,
0x6f09ad3f4cabe53e98567cc189b1711dfe651d81,bungalow,,2.0,,,,,,,,,,,,,,,,,,,,
0x0c6f7711f7183034ed87e61c4748278482e0f006,,,,,,,,,,,,,,,,,,,,,,,
0x2a2f97f8f37c17dd8735487287e901295680c298,terraced_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x192dbca7c293adf02c0581a70fbf0f52b8842890,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x339622f264f649155ab127758172eb2bc44ddbcf,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x3f4861ce4794fd9da0b3eaaf49732c0d45b56ae4,,,4.0,,,,,,,,,,,,,,,,,,,,
0x2400626ce0132f4fe76daf39ab898f12e17d1f9a,terraced_house,,4.0,,,,,,,,,,,,,,,,,,,,
0x26c7bcdd108ece5b93028b452f8614f14fcb2825,,,,,,,,,,,,,,,,,,,,,,,
0x06991c60d4b9e0d83e54774cf08d5ef17d08cc09,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xa9b1539914434dbf1df07501a298228e2ee14901,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0xa5e3320493e8a36fef02c863f73c6d5cc82da5ca,bungalow,,5.0,,,,,,,,,,,,,,,,,,,,
0xbbc62a6d75690c5312b0f2da05a2e78518e7dafc,terraced_house,,2.0,,,,,,,,,,,,,,,,,,,,
0x4a10220c12d3cc7cd92cc0989b68186c9e76fb40,detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
0x2eef856a2cc064b1859816b9fd71ab67beb34b6f,semi_detached_house,,3.0,,,,,,,,,,,,,,,,,,,,
